IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP324;IP_PROP81;IC_GROUP0;CV_PRICE_1;CV_CURRENCY_1
3350;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-032th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-032th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 2 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-032тн располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка, а в нижнем отделении – 1 съемная регулируемая по высоте полка. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-032th.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;2 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3350;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-032th_open.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-032th_open.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 2 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-032тн располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка, а в нижнем отделении – 1 съемная регулируемая по высоте полка. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;2 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3352;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-031th.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-031th.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-031тн  располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 3 съемные регулируемые по высоте полки. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3354;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs-02th.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs-02th.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,2 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 6-ти сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-02н располагается 1 съемная регулируемая по высоте полка. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3356;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs021___.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs021___.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-021т располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 2 съемные регулируемые по высоте полки. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs021__-1_.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;2 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3356;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs021___.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs021___.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-021т располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 2 съемные регулируемые по высоте полки. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;2 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3358;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs042t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs042t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 2 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-042т располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа, а в нижнем – 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs042t2.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3358;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs042t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs042t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 2 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-042т располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа, а в нижнем – 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3360;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs041t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs041t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия).В верхней части шкафа КБС-041т — располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа  и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs041t2.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3360;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs041t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs041t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия).В верхней части шкафа КБС-041т — располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа  и 1 съемная регулируемая по высоте полка. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 съемная полка, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3362;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs033t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs033t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 3 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-033т располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка, а в среднем и нижнем отделении – по 1 съемной регулируемой по высоте полке. Шкаф КБС-033т комплектуется 3-мя съемными регулируемыми по высоте полками. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs033t2.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3362;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs033t.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs033t.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальная перегородка делит шкаф на 3 независимых отделения, запираемых собственной дверью. В верхнем отделении шкафа КБС-033т располагается отсек ограниченного доступа (трейзер), запираемый на замок «почтового» типа и 1 съемная регулируемая по высоте полка, а в среднем и нижнем отделении – по 1 съемной регулируемой по высоте полке. Шкаф КБС-033т комплектуется 3-мя съемными регулируемыми по высоте полками. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки, отсек ограниченного доступа (трейзер);полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3364;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs05.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs05.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-05 располагаются 4 съемные регулируемые по высоте полки. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs05-2.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;4 съемные полки;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3364;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs05.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs05.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБС-05 располагаются 4 съемные регулируемые по высоте полки. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;4 съемные полки;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3366;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs06_.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs06_.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальные перегородки делят шкаф КБС-06 на 4 независимых отделения, запираемых собственной дверью.  Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs06-2_.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3366;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs06_.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs06_.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Горизонтальные перегородки делят шкаф КБС-06 на 4 независимых отделения, запираемых собственной дверью.  Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3368;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs021.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs021.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБ-021 располагаются 3 съемные регулируемые по высоте полки.  Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs021-1.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3368;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs021.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs021.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). В шкафу КБ-021 располагаются 3 съемные регулируемые по высоте полки.  Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;3 съемные полки;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3370;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs10_.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs10_.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, разделенную вертикальной перегородкой на 2 независимых отделения, запираемых собственной дверью. В каждом отделении располагается по 4 полки. Корпус и двери шкафа изготовлены из стального листа толщиной 1,5 мм. Двери изнутри усилены панелью коробчатого сечения из стального листа толщиной 0,8 мм. В дверях шкафа КБС-10 установлен врезной сувальдный замок. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние. Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs10-2_.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;8 съемных полок;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3370;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs10_.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs10_.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, разделенную вертикальной перегородкой на 2 независимых отделения, запираемых собственной дверью. В каждом отделении располагается по 4 полки. Корпус и двери шкафа изготовлены из стального листа толщиной 1,5 мм. Двери изнутри усилены панелью коробчатого сечения из стального листа толщиной 0,8 мм. В дверях шкафа КБС-10 установлен врезной сувальдный замок. Шкаф имеет подиум (подставку) высотой 47 мм для возможности размещения его вплотную к стене. Петли шкафа – внутренние. Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;8 съемных полок;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3372;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs09-2_.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs09-2_.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Внутри шкафа располагается 1 полка. Шкаф имеет 2 двери. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kbs09_.jpg;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 стационарная полка;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
3372;;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_kbs09-2_.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/kbs09-2_.jpg;<p>Шкаф представляет собой цельносварную металлическую конструкцию прямоугольной формы, соединение элементов которой выполнены методом сварки сплошным швом по контуру прилегания элементов. Корпус и дверь шкафа изготовлены из стального листа толщиной 1,5 мм. Дверь изнутри усилена панелью коробчатого сечения из стального листа толщиной 0,8 мм. В двери шкафа установлен врезной 8-ми сувальдный замок фирмы «ПРО САМ» (Россия). Внутри шкафа располагается 1 полка. Шкаф имеет 2 двери. Петли шкафа – внутренние.  Окраска — полимерное порошковое покрытие, цвет серый.</p>;https://paksmet.ru/components/com_jshopping/files/img_products/kb_kbs.png;https://paksmet.ru/catalog/sertifikat/DS_Kontur.pdf;1 стационарная полка;полимерное порошковое покрытие серого цвета;Металлические шкафы;;RUB
